,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
714,James McCann_BAL,218.0,24.0,6,25.0,2.0,0.231,0.283,51,8.0,0.0,16.0,64.0,0.349,0.632,79,H,https://www.fantasypros.com/mlb/players/james-mccann.php,,,,,,,,,,,,,,james-mccann,James McCann (BAL - C),James McCann,McCann,BAL,C,,.231|24R|6HR|25RBI|2SB,720.0,James McCann (BAL - C),572.0,785.0,659.3,77.8,755.0,35.0,,C,James McCann (BAL - C),".231|24R|6HR|25RBI|2SB
",795.0
715,Shawn Dubin_HOU,,,3,,,,,23,,,,,,,50,P,https://www.fantasypros.com/mlb/players/shawn-dubin.php,26.0,28.0,2.0,0.0,4.14,1.38,12.0,13.0,15.0,3.0,1.0,0.0,9.69,shawn-dubin,Shawn Dubin (HOU - SP),Shawn Dubin,Dubin,HOU,SP,MiLB,2-1-0SV|4.14|1.38|9.69K9,721.0,Shawn Dubin (HOU - SP) MiLB,573.0,811.0,692.0,119.0,,,,SP,Shawn Dubin (HOU - SP),"2-1-0SV|4.14|1.38|9.69K9
",983.0
716,Alan Trejo_COL,222.0,27.0,7,29.0,2.0,0.254,0.288,56,13.0,1.0,11.0,56.0,0.419,0.706,105,H,https://www.fantasypros.com/mlb/players/alan-trejo.php,,,,,,,,,,,,,,alan-trejo,Alan Trejo (COL - SS),Alan Trejo,Trejo,COL,SS,,.254|27R|7HR|29RBI|2SB,722.0,Alan Trejo (COL - SS),574.0,1379.0,813.5,328.1,669.0,-53.0,,SS,Alan Trejo (COL - SS),".254|27R|7HR|29RBI|2SB
",686.0
717,Ryne Stanek_HOU,,,7,,,,,46,,,,,,,142,P,https://www.fantasypros.com/mlb/players/ryne-stanek.php,56.9,66.0,3.0,0.0,3.9,1.32,25.0,29.0,58.0,0.0,2.0,0.0,10.44,ryne-stanek,Ryne Stanek (HOU - RP),Ryne Stanek,Stanek,HOU,RP,,3-2-0SV|3.90|1.32|10.44K9,723.0,Ryne Stanek (HOU - RP),575.0,880.0,727.5,152.5,,,,RP,Ryne Stanek (HOU - RP),"3-2-0SV|3.90|1.32|10.44K9
",549.0
718,Carter Kieboom_WSH,197.0,24.0,5,22.0,1.0,0.224,0.301,44,8.0,0.0,22.0,50.0,0.347,0.648,87,H,https://www.fantasypros.com/mlb/players/carter-kieboom.php,,,,,,,,,,,,,,carter-kieboom,Carter Kieboom (WSH - 3B),Carter Kieboom,Kieboom,WSH,3B,,.224|24R|5HR|22RBI|1SB,724.0,Carter Kieboom (WSH - 3B),576.0,1387.0,891.7,354.6,762.0,38.0,,3B,Carter Kieboom (WSH - 3B),".224|24R|5HR|22RBI|1SB
",760.0
719,Gabriel Arias_CLE,169.0,22.0,5,20.0,2.0,0.242,0.301,41,8.0,1.0,14.0,46.0,0.384,0.685,78,H,https://www.fantasypros.com/mlb/players/gabriel-arias-ss.php,,,,,,,,,,,,,,gabriel-arias-ss,Gabriel Arias (CLE - 3B),Gabriel Arias,Arias,CLE,3B,,.242|22R|5HR|20RBI|2SB,725.0,Gabriel Arias (CLE - 3B),577.0,712.0,649.3,55.5,745.0,20.0,,3B,Gabriel Arias (CLE - 3B),".242|22R|5HR|20RBI|2SB
",802.0
720,Edmundo Sosa_PHI,194.0,25.0,4,21.0,5.0,0.25,0.283,48,9.0,2.0,9.0,49.0,0.379,0.662,85,H,https://www.fantasypros.com/mlb/players/edmundo-sosa.php,,,,,,,,,,,,,,edmundo-sosa,"Edmundo Sosa (PHI - 3B,SS)",Edmundo Sosa,Sosa,PHI,"3B,SS",,.250|25R|4HR|21RBI|5SB,726.0,"Edmundo Sosa (PHI - 3B,SS)",578.0,1324.0,836.5,287.6,578.0,-148.0,,"3B,SS","Edmundo Sosa (PHI - 3B,SS)",".250|25R|4HR|21RBI|5SB
",768.0
721,Austin Gomber_COL,,,18,,,,,121,,,,,,,152,P,https://www.fantasypros.com/mlb/players/austin-gomber.php,113.8,94.0,6.0,0.0,4.95,1.38,63.0,36.0,31.0,18.0,7.0,0.0,7.43,austin-gomber,"Austin Gomber (COL - RP,SP)",Austin Gomber,Gomber,COL,"RP,SP",,6-7-0SV|4.95|1.38|7.43K9,727.0,"Austin Gomber (COL - SP,RP)",578.0,1285.0,857.7,306.9,671.0,-56.0,,"RP,SP","Austin Gomber (COL - RP,SP)","6-7-0SV|4.95|1.38|7.43K9
",503.0
722,Trevor Megill_MIN,,,6,,,,,44,,,,,,,88,P,https://www.fantasypros.com/mlb/players/trevor-megill.php,45.7,50.0,3.0,0.0,4.57,1.34,23.0,17.0,44.0,0.0,2.0,0.0,9.85,trevor-megill,Trevor Megill (MIN - RP),Trevor Megill,Megill,MIN,RP,MiLB,3-2-0SV|4.57|1.34|9.85K9,728.0,Trevor Megill (MIN - RP) MiLB,579.0,922.0,781.3,146.7,,,,RP,Trevor Megill (MIN - RP),"3-2-0SV|4.57|1.34|9.85K9
",754.0
723,Mauricio Dubon_HOU,268.0,34.0,7,31.0,5.0,0.252,0.297,67,12.0,1.0,17.0,48.0,0.378,0.675,143,H,https://www.fantasypros.com/mlb/players/mauricio-dubon.php,,,,,,,,,,,,,,mauricio-dubon,"Mauricio Dubon (HOU - OF,SS)",Mauricio Dubon,Dubon,HOU,"OF,SS",,.252|34R|7HR|31RBI|5SB,729.0,"Mauricio Dubon (HOU - SS,CF)",582.0,1238.0,841.0,266.8,,,,"OF,SS","Mauricio Dubon (HOU - OF,SS)",".252|34R|7HR|31RBI|5SB
",542.0
724,Jose Cisnero_DET,,,5,,,,,49,,,,,,,121,P,https://www.fantasypros.com/mlb/players/jose-cisnero.php,53.4,52.0,3.0,3.0,4.62,1.47,27.0,29.0,57.0,0.0,3.0,0.0,8.76,jose-cisnero,Jose Cisnero (DET - RP),Jose Cisnero,Cisnero,DET,RP,,3-3-3SV|4.62|1.47|8.76K9,730.0,Jose Cisnero (DET - RP),583.0,756.0,669.5,86.5,,,,RP,Jose Cisnero (DET - RP),"3-3-3SV|4.62|1.47|8.76K9
",619.0
725,Conner Capel_OAK,185.0,21.0,5,20.0,5.0,0.233,0.296,43,8.0,1.0,17.0,44.0,0.363,0.659,87,H,https://www.fantasypros.com/mlb/players/michael-capel.php,,,,,,,,,,,,,,michael-capel,Conner Capel (OAK - OF),Conner Capel,Capel,OAK,OF,,.233|21R|5HR|20RBI|5SB,731.0,Conner Capel (OAK - RF),584.0,1329.0,829.0,293.8,727.0,-4.0,,OF,Conner Capel (OAK - OF),".233|21R|5HR|20RBI|5SB
",761.0
726,Reese Olson_DET,,,4,,,,,30,,,,,,,56,P,https://www.fantasypros.com/mlb/players/reese-olson.php,32.0,30.0,2.0,0.0,4.24,1.33,15.0,12.0,17.0,4.0,2.0,0.0,8.44,reese-olson,Reese Olson (DET - SP),Reese Olson,Olson,DET,SP,MiLB,2-2-0SV|4.24|1.33|8.44K9,732.0,Reese Olson (DET - SP) MiLB,584.0,866.0,725.0,141.0,900.0,168.0,,SP,Reese Olson (DET - SP),"2-2-0SV|4.24|1.33|8.44K9
",939.0
727,Luis Gil_NYY,,,2,,,,,14,,,,,,,31,P,https://www.fantasypros.com/mlb/players/luis-gil.php,16.7,17.0,1.0,0.0,4.55,1.27,8.0,8.0,11.0,1.0,0.0,0.0,9.16,luis-gil,Luis Gil (NYY - SP),Luis Gil,Gil,NYY,SP,,1-0-0SV|4.55|1.27|9.16K9,733.0,Luis Gil (NYY - SP),585.0,802.0,693.5,108.5,878.0,145.0,,SP,Luis Gil (NYY - SP),"1-0-0SV|4.55|1.27|9.16K9
",1185.0
728,Austin Slater_SF,226.0,34.0,7,26.0,11.0,0.248,0.33,56,10.0,1.0,27.0,68.0,0.395,0.725,119,H,https://www.fantasypros.com/mlb/players/austin-slater.php,,,,,,,,,,,,,,austin-slater,Austin Slater (SF - OF),Austin Slater,Slater,SF,OF,,.248|34R|7HR|26RBI|11SB,734.0,Austin Slater (SF - CF),586.0,709.0,658.5,44.9,673.0,-61.0,,OF,Austin Slater (SF - OF),".248|34R|7HR|26RBI|11SB
",631.0
729,Hoby Milner_MIL,,,8,,,,,58,,,,,,,137,P,https://www.fantasypros.com/mlb/players/hoby-milner.php,59.6,61.0,3.0,1.0,4.15,1.24,27.0,16.0,62.0,0.0,3.0,0.0,9.21,hoby-milner,Hoby Milner (MIL - RP),Hoby Milner,Milner,MIL,RP,,3-3-1SV|4.15|1.24|9.21K9,735.0,Hoby Milner (MIL - RP),588.0,655.0,621.5,33.5,,,,RP,Hoby Milner (MIL - RP),"3-3-1SV|4.15|1.24|9.21K9
",561.0
730,Rowan Wick_CHC,,,7,,,,,58,,,,,,,132,P,https://www.fantasypros.com/mlb/players/rowan-wick.php,58.8,62.0,3.0,3.0,4.31,1.42,28.0,25.0,61.0,0.0,4.0,0.0,9.49,rowan-wick,Rowan Wick (CHC - RP),Rowan Wick,Wick,CHC,RP,,3-4-3SV|4.31|1.42|9.49K9,736.0,Rowan Wick (CHC - RP),589.0,741.0,666.3,62.3,788.0,52.0,,RP,Rowan Wick (CHC - RP),"3-4-3SV|4.31|1.42|9.49K9
",574.0
731,Nick Allen_OAK,391.0,41.0,5,31.0,9.0,0.228,0.282,89,19.0,1.0,29.0,85.0,0.321,0.603,150,H,https://www.fantasypros.com/mlb/players/nick-allen-ss.php,,,,,,,,,,,,,,nick-allen-ss,"Nick Allen (OAK - 2B,SS)",Nick Allen,Allen,OAK,"2B,SS",,.228|41R|5HR|31RBI|9SB,737.0,"Nick Allen (OAK - 2B,SS)",590.0,1262.0,831.8,255.6,654.0,-83.0,,"2B,SS","Nick Allen (OAK - 2B,SS)",".228|41R|5HR|31RBI|9SB
",513.0
732,Jake Odorizzi_TEX,,,11,,,,,78,,,,,,,113,P,https://www.fantasypros.com/mlb/players/jake-odorizzi.php,75.0,63.0,4.0,0.0,4.52,1.38,38.0,25.0,41.0,7.0,5.0,0.0,7.56,jake-odorizzi,Jake Odorizzi (TEX - SP),Jake Odorizzi,Odorizzi,TEX,SP,,4-5-0SV|4.52|1.38|7.56K9,738.0,Jake Odorizzi (TEX - SP),590.0,716.0,662.5,54.4,600.0,-138.0,,SP,Jake Odorizzi (TEX - SP),"4-5-0SV|4.52|1.38|7.56K9
",656.0
733,Louie Varland_MIN,,,5,,,,,33,,,,,,,55,P,https://www.fantasypros.com/mlb/players/louie-varland.php,33.8,28.0,2.0,0.0,4.36,1.28,16.0,11.0,17.0,4.0,2.0,0.0,7.46,louie-varland,Louie Varland (MIN - SP),Louie Varland,Varland,MIN,SP,MiLB,2-2-0SV|4.36|1.28|7.46K9,739.0,Louie Varland (MIN - SP) MiLB,593.0,715.0,654.0,61.0,742.0,3.0,,SP,Louie Varland (MIN - SP),"2-2-0SV|4.36|1.28|7.46K9
",949.0
734,Rougned Odor_SD,163.0,20.0,6,22.0,2.0,0.213,0.269,35,7.0,1.0,12.0,46.0,0.386,0.655,71,H,https://www.fantasypros.com/mlb/players/rougned-odor.php,,,,,,,,,,,,,,rougned-odor,Rougned Odor (SD - 2B),Rougned Odor,Odor,SD,2B,NRI,.213|20R|6HR|22RBI|2SB,740.0,Rougned Odor (SD - 2B) NRI,595.0,1240.0,840.5,241.7,577.0,-163.0,,2B,Rougned Odor (SD - 2B),".213|20R|6HR|22RBI|2SB
",841.0
735,Corey Dickerson_WSH,334.0,38.0,8,37.0,3.0,0.26,0.302,87,19.0,2.0,20.0,65.0,0.4,0.702,168,H,https://www.fantasypros.com/mlb/players/corey-dickerson.php,,,,,,,,,,,,,,corey-dickerson,"Corey Dickerson (WSH - DH,OF)",Corey Dickerson,Dickerson,WSH,"DH,OF",,.260|38R|8HR|37RBI|3SB,741.0,"Corey Dickerson (WSH - LF,DH)",595.0,827.0,675.5,89.8,,,,"DH,OF","Corey Dickerson (WSH - DH,OF)",".260|38R|8HR|37RBI|3SB
",434.0
736,Vince Velasquez_PIT,,,17,,,,,102,,,,,,,141,P,https://www.fantasypros.com/mlb/players/vincent-velasquez.php,101.3,95.0,4.0,0.0,4.9,1.42,55.0,42.0,36.0,17.0,8.0,0.0,8.44,vincent-velasquez,"Vince Velasquez (PIT - RP,SP)",Vince Velasquez,Velasquez,PIT,"RP,SP",,4-8-0SV|4.90|1.42|8.44K9,742.0,"Vince Velasquez (PIT - SP,RP)",596.0,1310.0,886.0,306.5,,,,"RP,SP","Vince Velasquez (PIT - RP,SP)","4-8-0SV|4.90|1.42|8.44K9
",553.0
737,Rob Refsnyder_BOS,125.0,17.0,3,16.0,1.0,0.254,0.322,32,7.0,0.0,13.0,36.0,0.387,0.709,58,H,https://www.fantasypros.com/mlb/players/rob-refsnyder.php,,,,,,,,,,,,,,rob-refsnyder,Rob Refsnyder (BOS - OF),Rob Refsnyder,Refsnyder,BOS,OF,,.254|17R|3HR|16RBI|1SB,743.0,Rob Refsnyder (BOS - RF),597.0,1313.0,873.7,314.1,889.0,146.0,,OF,Rob Refsnyder (BOS - OF),".254|17R|3HR|16RBI|1SB
",922.0
738,Nick Maton_DET,321.0,37.0,8,36.0,3.0,0.223,0.296,72,16.0,2.0,33.0,102.0,0.363,0.659,122,H,https://www.fantasypros.com/mlb/players/nick-maton.php,,,,,,,,,,,,,,nick-maton,Nick Maton (DET - OF),Nick Maton,Maton,DET,OF,,.223|37R|8HR|36RBI|3SB,744.0,"Nick Maton (DET - LF,RF)",599.0,1229.0,840.0,243.2,,,,OF,Nick Maton (DET - OF),".223|37R|8HR|36RBI|3SB
",614.0
739,Matt Thaiss_LAA,66.0,8.0,2,7.0,1.0,0.218,0.296,14,3.0,0.0,7.0,18.0,0.351,0.647,29,H,https://www.fantasypros.com/mlb/players/matt-thaiss.php,,,,,,,,,,,,,,matt-thaiss,Matt Thaiss (LAA - C),Matt Thaiss,Thaiss,LAA,C,,.218|8R|2HR|7RBI|1SB,745.0,Matt Thaiss (LAA - C),600.0,1373.0,898.0,287.7,,,,C,Matt Thaiss (LAA - C),".218|8R|2HR|7RBI|1SB
",1222.0
740,Brandon Dixon_SD,82.0,10.0,3,12.0,1.0,0.225,0.28,19,4.0,0.0,6.0,26.0,0.401,0.682,34,H,https://www.fantasypros.com/mlb/players/brandon-dixon.php,,,,,,,,,,,,,,brandon-dixon,Brandon Dixon (SD - 3B),Brandon Dixon,Dixon,SD,3B,,.225|10R|3HR|12RBI|1SB,746.0,Brandon Dixon (SD - 3B),601.0,1343.0,972.0,371.0,,,,3B,Brandon Dixon (SD - 3B),".225|10R|3HR|12RBI|1SB
",1144.0
741,Patrick Corbin_WSH,,,25,,,,,171,,,,,,,177,P,https://www.fantasypros.com/mlb/players/patrick-corbin.php,150.0,123.0,7.0,0.0,4.95,1.47,82.0,51.0,28.0,28.0,12.0,1.0,7.38,patrick-corbin,Patrick Corbin (WSH - SP),Patrick Corbin,Corbin,WSH,SP,,7-12-0SV|4.95|1.47|7.38K9,747.0,Patrick Corbin (WSH - SP),603.0,1376.0,807.5,328.4,660.0,-87.0,,SP,Patrick Corbin (WSH - SP),"7-12-0SV|4.95|1.47|7.38K9
",408.0
742,Tom Murphy_SEA,205.0,25.0,8,24.0,1.0,0.21,0.291,43,8.0,0.0,23.0,71.0,0.364,0.654,77,H,https://www.fantasypros.com/mlb/players/tom-murphy.php,,,,,,,,,,,,,,tom-murphy,Tom Murphy (SEA - C),Tom Murphy,Murphy,SEA,C,,.210|25R|8HR|24RBI|1SB,748.0,Tom Murphy (SEA - C),603.0,761.0,645.5,66.7,611.0,-137.0,,C,Tom Murphy (SEA - C),".210|25R|8HR|24RBI|1SB
",808.0
743,Brad Keller_KC,,,14,,,,,126,,,,,,,159,P,https://www.fantasypros.com/mlb/players/brad-keller.php,120.3,91.0,6.0,0.0,4.23,1.43,57.0,47.0,31.0,18.0,9.0,0.0,6.81,brad-keller,"Brad Keller (KC - RP,SP)",Brad Keller,Keller,KC,"RP,SP",,6-9-0SV|4.23|1.43|6.81K9,749.0,"Brad Keller (KC - SP,RP)",604.0,1211.0,858.0,236.1,595.0,-154.0,,"RP,SP","Brad Keller (KC - RP,SP)","6-9-0SV|4.23|1.43|6.81K9
",474.0
744,Brandon Walter_BOS,,,2,,,,,14,,,,,,,26,P,https://www.fantasypros.com/mlb/players/brandon-walter.php,14.0,14.0,1.0,0.0,3.9,1.26,6.0,4.0,7.0,2.0,1.0,0.0,9.0,brandon-walter,Brandon Walter (BOS - SP),Brandon Walter,Walter,BOS,SP,MiLB,1-1-0SV|3.90|1.26|9.00K9,750.0,Brandon Walter (BOS - SP) MiLB,605.0,897.0,751.0,146.0,886.0,136.0,,SP,Brandon Walter (BOS - SP),"1-1-0SV|3.90|1.26|9.00K9
",1266.0
745,Nelson Velazquez_CHC,123.0,15.0,4,16.0,3.0,0.218,0.282,27,6.0,1.0,11.0,44.0,0.392,0.674,48,H,https://www.fantasypros.com/mlb/players/nelson-velazquez.php,,,,,,,,,,,,,,nelson-velazquez,Nelson Velazquez (CHC - OF),Nelson Velazquez,Velazquez,CHC,OF,,.218|15R|4HR|16RBI|3SB,751.0,"Nelson Velazquez (CHC - CF,RF)",606.0,1321.0,894.3,307.9,799.0,48.0,,OF,Nelson Velazquez (CHC - OF),".218|15R|4HR|16RBI|3SB
",1002.0
746,Paul Blackburn_OAK,,,17,,,,,149,,,,,,,175,P,https://www.fantasypros.com/mlb/players/paul-blackburn.php,135.5,100.0,7.0,0.0,4.48,1.4,68.0,41.0,26.0,25.0,10.0,0.0,6.64,paul-blackburn,Paul Blackburn (OAK - SP),Paul Blackburn,Blackburn,OAK,SP,,7-10-0SV|4.48|1.40|6.64K9,752.0,Paul Blackburn (OAK - SP),606.0,665.0,638.5,24.4,592.0,-160.0,,SP,Paul Blackburn (OAK - SP),"7-10-0SV|4.48|1.40|6.64K9
",413.0
747,Dermis Garcia_OAK,51.0,6.0,2,7.0,0.0,0.202,0.271,10,2.0,0.0,5.0,19.0,0.366,0.637,17,H,https://www.fantasypros.com/mlb/players/dermis-garcia-3b.php,,,,,,,,,,,,,,dermis-garcia-3b,Dermis Garcia (OAK - 1B),Dermis Garcia,Garcia,OAK,1B,MiLB,.202|6R|2HR|7RBI|0SB,753.0,Dermis Garcia (OAK - 1B) MiLB,607.0,1450.0,923.7,374.7,837.0,84.0,,1B,Dermis Garcia (OAK - 1B),".202|6R|2HR|7RBI|0SB
",1456.0
748,Stone Garrett_WSH,177.0,22.0,7,23.0,5.0,0.227,0.265,40,9.0,1.0,9.0,57.0,0.408,0.673,74,H,https://www.fantasypros.com/mlb/players/stone-garrett.php,,,,,,,,,,,,,,stone-garrett,Stone Garrett (WSH - OF),Stone Garrett,Garrett,WSH,OF,MiLB,.227|22R|7HR|23RBI|5SB,754.0,Stone Garrett (WSH - LF) MiLB,607.0,1301.0,807.0,286.2,650.0,-104.0,,OF,Stone Garrett (WSH - OF),".227|22R|7HR|23RBI|5SB
",822.0
749,Dinelson Lamet_COL,,,7,,,,,50,,,,,,,115,P,https://www.fantasypros.com/mlb/players/dinelson-lamet.php,53.2,63.0,2.0,1.0,4.7,1.36,28.0,23.0,46.0,1.0,3.0,0.0,10.66,dinelson-lamet,Dinelson Lamet (COL - RP),Dinelson Lamet,Lamet,COL,RP,,2-3-1SV|4.70|1.36|10.66K9,755.0,Dinelson Lamet (COL - RP),608.0,813.0,723.3,85.6,712.0,-43.0,,RP,Dinelson Lamet (COL - RP),"2-3-1SV|4.70|1.36|10.66K9
",645.0
750,Tanner Bibee_CLE,,,3,,,,,18,,,,,,,34,P,https://www.fantasypros.com/mlb/players/tanner-bibee.php,19.3,18.0,1.0,0.0,4.3,1.25,9.0,6.0,9.0,3.0,1.0,0.0,8.39,tanner-bibee,Tanner Bibee (CLE - SP),Tanner Bibee,Bibee,CLE,SP,MiLB,1-1-0SV|4.30|1.25|8.39K9,756.0,Tanner Bibee (CLE - SP) MiLB,608.0,757.0,682.5,74.5,720.0,-36.0,,SP,Tanner Bibee (CLE - SP),"1-1-0SV|4.30|1.25|8.39K9
",1145.0
751,Seby Zavala_CWS,188.0,22.0,6,22.0,0.0,0.208,0.275,39,9.0,0.0,17.0,70.0,0.349,0.624,57,H,https://www.fantasypros.com/mlb/players/bernardo-zavala.php,,,,,,,,,,,,,,bernardo-zavala,Seby Zavala (CWS - C),Seby Zavala,Zavala,CWS,C,,.208|22R|6HR|22RBI|0SB,757.0,Seby Zavala (CWS - C),609.0,889.0,712.3,106.2,781.0,24.0,,C,Seby Zavala (CWS - C),".208|22R|6HR|22RBI|0SB
",928.0
752,Chase Silseth_LAA,,,6,,,,,38,,,,,,,67,P,https://www.fantasypros.com/mlb/players/chase-silseth.php,39.9,38.0,2.0,0.0,4.49,1.33,20.0,15.0,13.0,6.0,2.0,0.0,8.57,chase-silseth,Chase Silseth (LAA - SP),Chase Silseth,Silseth,LAA,SP,MiLB,2-2-0SV|4.49|1.33|8.57K9,758.0,Chase Silseth (LAA - SP) MiLB,609.0,753.0,691.5,57.6,676.0,-82.0,,SP,Chase Silseth (LAA - SP),"2-2-0SV|4.49|1.33|8.57K9
",866.0
753,Andrew Knizner_STL,160.0,18.0,3,17.0,0.0,0.219,0.286,35,7.0,0.0,15.0,37.0,0.322,0.608,64,H,https://www.fantasypros.com/mlb/players/andrew-knizner.php,,,,,,,,,,,,,,andrew-knizner,Andrew Knizner (STL - C),Andrew Knizner,Knizner,STL,C,,.219|18R|3HR|17RBI|0SB,759.0,Andrew Knizner (STL - C),610.0,1224.0,872.7,258.4,640.0,-119.0,,C,Andrew Knizner (STL - C),".219|18R|3HR|17RBI|0SB
",884.0
754,Mickey Moniak_LAA,82.0,10.0,3,9.0,1.0,0.211,0.261,17,4.0,1.0,6.0,26.0,0.37,0.631,33,H,https://www.fantasypros.com/mlb/players/mckenzie-moniak.php,,,,,,,,,,,,,,mckenzie-moniak,Mickey Moniak (LAA - OF),Mickey Moniak,Moniak,LAA,OF,,.211|10R|3HR|9RBI|1SB,760.0,Mickey Moniak (LAA - CF),612.0,1476.0,960.3,372.0,748.0,-12.0,,OF,Mickey Moniak (LAA - OF),".211|10R|3HR|9RBI|1SB
",1155.0
755,Owen Miller_MIL,141.0,16.0,3,16.0,1.0,0.239,0.294,34,8.0,1.0,11.0,33.0,0.366,0.66,64,H,https://www.fantasypros.com/mlb/players/owen-miller.php,,,,,,,,,,,,,,owen-miller,"Owen Miller (MIL - 1B,2B,DH)",Owen Miller,Miller,MIL,"1B,2B,DH",,.239|16R|3HR|16RBI|1SB,761.0,"Owen Miller (MIL - 1B,2B,DH)",613.0,1434.0,882.8,322.6,560.0,-201.0,,"1B,2B,DH","Owen Miller (MIL - 1B,2B,DH)",".239|16R|3HR|16RBI|1SB
",885.0
756,Connor Wong_BOS,132.0,16.0,4,16.0,2.0,0.238,0.286,31,7.0,1.0,9.0,42.0,0.385,0.671,54,H,https://www.fantasypros.com/mlb/players/connor-wong.php,,,,,,,,,,,,,,connor-wong,Connor Wong (BOS - C),Connor Wong,Wong,BOS,C,,.238|16R|4HR|16RBI|2SB,762.0,Connor Wong (BOS - C),615.0,1101.0,798.0,215.8,787.0,25.0,,C,Connor Wong (BOS - C),".238|16R|4HR|16RBI|2SB
",956.0
757,Chris Paddack_MIN,,,4,,,,,26,,,,,,,47,P,https://www.fantasypros.com/mlb/players/chris-paddack.php,26.3,22.0,2.0,0.0,4.21,1.2,12.0,6.0,6.0,5.0,1.0,0.0,7.53,chris-paddack,Chris Paddack (MIN - SP),Chris Paddack,Paddack,MIN,SP,IL60,2-1-0SV|4.21|1.20|7.53K9,763.0,Chris Paddack (MIN - SP) IL60,615.0,961.0,788.0,173.0,906.0,143.0,,SP,Chris Paddack (MIN - SP),"2-1-0SV|4.21|1.20|7.53K9
",1011.0
758,Matt Moore_LAA,,,8,,,,,57,,,,,,,144,P,https://www.fantasypros.com/mlb/players/matt-moore.php,63.0,65.0,3.0,3.0,4.28,1.38,30.0,30.0,54.0,0.0,3.0,0.0,9.29,matt-moore,Matt Moore (LAA - RP),Matt Moore,Moore,LAA,RP,,3-3-3SV|4.28|1.38|9.29K9,764.0,Matt Moore (LAA - RP),615.0,764.0,706.0,62.2,763.0,-1.0,,RP,Matt Moore (LAA - RP),"3-3-3SV|4.28|1.38|9.29K9
",537.0
759,Jake McGee_FA,,,3,,,,,25,,,,,,,55,P,https://www.fantasypros.com/mlb/players/jake-mcgee.php,25.6,25.0,1.0,4.0,6.78,1.29,19.0,8.0,26.0,0.0,1.0,0.0,8.79,jake-mcgee,Jake McGee (FA - RP),Jake McGee,McGee,FA,RP,RET,1-1-4SV|6.78|1.29|8.79K9,765.0,Jake McGee (RP) RET,616.0,863.0,739.5,123.5,,,,RP,Jake McGee (FA - RP),"1-1-4SV|6.78|1.29|8.79K9
",950.0
760,Jordan Lawlar_ARI,34.0,6.0,1,5.0,2.0,0.278,0.356,9,1.0,1.0,4.0,5.0,0.455,0.812,27,H,https://www.fantasypros.com/mlb/players/jordan-lawlar.php,,,,,,,,,,,,,,jordan-lawlar,Jordan Lawlar (ARI - SS),Jordan Lawlar,Lawlar,ARI,SS,MiLB,.278|6R|1HR|5RBI|2SB,766.0,Jordan Lawlar (ARI - SS) MiLB,616.0,652.0,634.0,18.0,704.0,-62.0,,SS,Jordan Lawlar (ARI - SS),".278|6R|1HR|5RBI|2SB
",1252.0
761,Enmanuel Valdez_BOS,29.0,3.0,1,4.0,0.0,0.236,0.296,7,2.0,0.0,2.0,8.0,0.399,0.695,13,H,https://www.fantasypros.com/mlb/players/enmanuel-valdez.php,,,,,,,,,,,,,,enmanuel-valdez,Enmanuel Valdez (BOS - 2B),Enmanuel Valdez,Valdez,BOS,2B,MiLB,.236|3R|1HR|4RBI|0SB,767.0,Enmanuel Valdez (BOS - 2B) MiLB,617.0,1490.0,945.7,387.7,827.0,60.0,,2B,Enmanuel Valdez (BOS - 2B),".236|3R|1HR|4RBI|0SB
",1530.0
762,Jake Alu_WSH,145.0,17.0,4,17.0,3.0,0.251,0.298,36,9.0,1.0,10.0,37.0,0.391,0.689,71,H,https://www.fantasypros.com/mlb/players/jake-alu.php,,,,,,,,,,,,,,jake-alu,Jake Alu (WSH - 3B),Jake Alu,Alu,WSH,3B,MiLB,.251|17R|4HR|17RBI|3SB,768.0,Jake Alu (WSH - 3B) MiLB,617.0,1342.0,861.0,340.1,802.0,34.0,,3B,Jake Alu (WSH - 3B),".251|17R|4HR|17RBI|3SB
",842.0
763,Madison Bumgarner_ARI,,,25,,,,,157,,,,,,,175,P,https://www.fantasypros.com/mlb/players/madison-bumgarner.php,144.4,108.0,7.0,0.0,4.9,1.39,79.0,43.0,27.0,27.0,11.0,0.0,6.73,madison-bumgarner,Madison Bumgarner (ARI - SP),Madison Bumgarner,Bumgarner,ARI,SP,,7-11-0SV|4.90|1.39|6.73K9,769.0,Madison Bumgarner (ARI - SP),618.0,1338.0,817.5,301.3,515.0,-254.0,,SP,Madison Bumgarner (ARI - SP),"7-11-0SV|4.90|1.39|6.73K9
",414.0
764,Edwin Rios_CHC,135.0,16.0,6,19.0,0.0,0.215,0.271,29,6.0,0.0,10.0,52.0,0.398,0.669,46,H,https://www.fantasypros.com/mlb/players/edwin-rios.php,,,,,,,,,,,,,,edwin-rios,Edwin Rios (CHC - DH),Edwin Rios,Rios,CHC,DH,,.215|16R|6HR|19RBI|0SB,770.0,Edwin Rios (CHC - DH),619.0,1362.0,890.0,335.0,672.0,-98.0,,DH,Edwin Rios (CHC - DH),".215|16R|6HR|19RBI|0SB
",1020.0
