,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
56,Jose Abreu_CWS,576.0,86.0,30,107.0,1.0,0.268,0.326,154,32.0,2.0,50.0,141.0,0.485,0.811,386,H,https://www.fantasypros.com/mlb/players/jose-dariel-abreu.php,,,,,,,,,,,,,,jose-dariel-abreu,Jose Abreu (CWS - 1B),Jose Abreu,Abreu,CWS,1B,,.268|86R|30HR|107RBI|1SB,57.0,Jose Abreu (CWS - 1B),37.0,92.0,60.5,9.6,60.0,3.0,"The White Sox slugger continues to be one of the most reliable investments in fantasy baseball. He hit 30 homers last year, with 117 RBI and 86 runs. In seven full MLB seasons, Abreu has produced 30 or more HRs five times and 100 or more RBI six times. His .261 batting average last season was the lowest of his career, but he batted .280 from July 1 on. His exit velocities and hard-hit percentage say that he still crushes baseballs with authority. If you get an age discount, pounce.",1B,Jose Abreu (CWS - 1B),".268|86R|30HR|107RBI|1SB
The White Sox slugger continues to be one of the most reliable investments in fantasy baseball. He hit 30 homers last year, with 117 RBI and 86 runs. In seven full MLB seasons, Abreu has produced 30 or more HRs five times and 100 or more RBI six times. His .261 batting average last season was the lowest of his career, but he batted .280 from July 1 on. His exit velocities and hard-hit percentage say that he still crushes baseballs with authority. If you get an age discount, pounce.",49.0
57,J.D. Martinez_BOS,566.0,85.0,29,96.0,1.0,0.273,0.342,154,35.0,2.0,60.0,149.0,0.495,0.837,378,H,https://www.fantasypros.com/mlb/players/jd-martinez.php,,,,,,,,,,,,,,jd-martinez,"J.D. Martinez (BOS - DH,OF)",J.D. Martinez,Martinez,BOS,"DH,OF",,.273|85R|29HR|96RBI|1SB,58.0,"J.D. Martinez (BOS - LF,DH)",40.0,78.0,62.1,9.1,80.0,22.0,"Martinez got the bad taste of 2020 out of his mouth with a fine 2021 season. After batting .213 and hitting only seven HRs in the COVID-shortened 2020 campaign, Martinez batted .286 last year with 28 HRs, 99 RBI and 92 runs. Martinez is 34, so there's some age-related risk, but his 2021 Statcast numbers and other peripheral stats suggest that his skill set is aging well. He plays in a great hitter's park, and batting behind Rafael Devers and Xander Bogaerts should provide plenty of RBI opportunities. FantasyPros rankers like Martinez much more than the general public does - an indication that he's probably a value.","DH,OF","J.D. Martinez (BOS - DH,OF)",".273|85R|29HR|96RBI|1SB
Martinez got the bad taste of 2020 out of his mouth with a fine 2021 season. After batting .213 and hitting only seven HRs in the COVID-shortened 2020 campaign, Martinez batted .286 last year with 28 HRs, 99 RBI and 92 runs. Martinez is 34, so there's some age-related risk, but his 2021 Statcast numbers and other peripheral stats suggest that his skill set is aging well. He plays in a great hitter's park, and batting behind Rafael Devers and Xander Bogaerts should provide plenty of RBI opportunities. FantasyPros rankers like Martinez much more than the general public does - an indication that he's probably a value.",54.0
58,Corey Seager_TEX,527.0,86.0,26,86.0,3.0,0.288,0.358,151,33.0,3.0,58.0,101.0,0.507,0.865,404,H,https://www.fantasypros.com/mlb/players/corey-seager.php,,,,,,,,,,,,,,corey-seager,Corey Seager (TEX - SS),Corey Seager,Seager,TEX,SS,,.288|86R|26HR|86RBI|3SB,59.0,Corey Seager (TEX - SS),26.0,102.0,62.4,15.2,67.0,8.0,"Seager will play with an American League team for the first time after the Rangers gave him a 10-year $325 million deal. Seager will rake when healthy. He's batted .307 and .306 the last two years and has a career average of .297. He also makes solid contributions in HRs, RBI and runs. Seager won't offer much help in the SB department, however. There's little performance risk, but there's a lot of health risk. Seager had both hip surgery and Tommy John surgery in 2018, and he missed more than two months with a broken hand last year. He's in the prime of his career and figures to offer a satisfying return on investment if he can stay healthy.",SS,Corey Seager (TEX - SS),".288|86R|26HR|86RBI|3SB
Seager will play with an American League team for the first time after the Rangers gave him a 10-year $325 million deal. Seager will rake when healthy. He's batted .307 and .306 the last two years and has a career average of .297. He also makes solid contributions in HRs, RBI and runs. Seager won't offer much help in the SB department, however. There's little performance risk, but there's a lot of health risk. Seager had both hip surgery and Tommy John surgery in 2018, and he missed more than two months with a broken hand last year. He's in the prime of his career and figures to offer a satisfying return on investment if he can stay healthy.",39.0
59,Nolan Arenado_STL,586.0,82.0,31,99.0,2.0,0.262,0.324,153,31.0,2.0,54.0,96.0,0.478,0.802,427,H,https://www.fantasypros.com/mlb/players/nolan-arenado.php,,,,,,,,,,,,,,nolan-arenado,Nolan Arenado (STL - 3B),Nolan Arenado,Arenado,STL,3B,,.262|82R|31HR|99RBI|2SB,60.0,Nolan Arenado (STL - 3B),33.0,112.0,62.7,11.7,50.0,-10.0,"If only fantasy baseball awarded points for spectacular defensive plays. Alas, you're stuck relying only on Arenado's bat. That ain't half bad - but it's no longer worth overpaying for. In his first season outside of Colorado, the highlight-reel third baseman showed that he can still rake. But as anticipated, his BA, OBP and OPS all dropped. Now on the wrong side of 30, Arenado is realistically a 2.5-category guy. He'll help you in HR and RBI, and he won't hurt you in runs, but let someone else in your league jump on him early based on name recognition. You can get 80 percent of his production from other third basemen three to four rounds later than Arenado is expected to go.",3B,Nolan Arenado (STL - 3B),".262|82R|31HR|99RBI|2SB
If only fantasy baseball awarded points for spectacular defensive plays. Alas, you're stuck relying only on Arenado's bat. That ain't half bad - but it's no longer worth overpaying for. In his first season outside of Colorado, the highlight-reel third baseman showed that he can still rake. But as anticipated, his BA, OBP and OPS all dropped. Now on the wrong side of 30, Arenado is realistically a 2.5-category guy. He'll help you in HR and RBI, and he won't hurt you in runs, but let someone else in your league jump on him early based on name recognition. You can get 80 percent of his production from other third basemen three to four rounds later than Arenado is expected to go.",22.0
60,Javier Baez_DET,560.0,80.0,27,85.0,15.0,0.255,0.292,143,26.0,3.0,30.0,182.0,0.46,0.752,286,H,https://www.fantasypros.com/mlb/players/javier-baez.php,,,,,,,,,,,,,,javier-baez,"Javier Baez (DET - 2B,SS)",Javier Baez,Baez,DET,"2B,SS",,.255|80R|27HR|85RBI|15SB,61.0,"Javier Baez (DET - 2B,SS)",41.0,86.0,64.5,8.7,70.0,9.0,"The free-swinging middle infielder signed a six-year, $140 million contract with the Tigers. Baez led the NL with 184 strikeouts last year but also belted 31 homers, had 87 RBI and 80 runs, and batted a respectable .265. This is a strange, volatile skill set, but Baez can usually be counted on to provide help with the counting stats. He won't hurt you in leagues that use batting average, but his unwillingness to take a walk becomes a liability in OBP leagues.","2B,SS","Javier Baez (DET - 2B,SS)",".255|80R|27HR|85RBI|15SB
The free-swinging middle infielder signed a six-year, $140 million contract with the Tigers. Baez led the NL with 184 strikeouts last year but also belted 31 homers, had 87 RBI and 80 runs, and batted a respectable .265. This is a strange, volatile skill set, but Baez can usually be counted on to provide help with the counting stats. He won't hurt you in leagues that use batting average, but his unwillingness to take a walk becomes a liability in OBP leagues.",197.0
61,Kevin Gausman_TOR,,,25,,,,,157,,,,,,,399,P,https://www.fantasypros.com/mlb/players/kevin-gausman.php,177.8,197.0,13.0,0.0,3.8,1.16,75.0,49.0,31.0,31.0,8.0,0.0,9.97,kevin-gausman,Kevin Gausman (TOR - SP),Kevin Gausman,Gausman,TOR,SP,,13-8-0SV|3.80|1.16|9.97K9,62.0,Kevin Gausman (TOR - SP),34.0,103.0,65.1,14.5,53.0,-9.0,"At age 30, Gausman finally put it all together over a full season and got himself into the Cy Young conversation. Gausman had a K/BB ratio of 4.5/1 last year and induced swinging strikes on better than 15% of his pitches for a third straight season. His .275 BABIP in 2021 says there was a small element of luck involved, but most of the numbers fully support his banner year (which followed his strong showing in the COVID-shortened 2020 season). Gausman's splitter has become one of the most effective pitches in baseball. The move to the AL East is a mixed bag. On one hand, the Jays should win a lot of games. On the other hand, Gausman will make a good percentage of his starts against the Rays, Red Sox and Yankees.",SP,Kevin Gausman (TOR - SP),"13-8-0SV|3.80|1.16|9.97K9
At age 30, Gausman finally put it all together over a full season and got himself into the Cy Young conversation. Gausman had a K/BB ratio of 4.5/1 last year and induced swinging strikes on better than 15% of his pitches for a third straight season. His .275 BABIP in 2021 says there was a small element of luck involved, but most of the numbers fully support his banner year (which followed his strong showing in the COVID-shortened 2020 season). Gausman's splitter has become one of the most effective pitches in baseball. The move to the AL East is a mixed bag. On one hand, the Jays should win a lot of games. On the other hand, Gausman will make a good percentage of his starts against the Rays, Red Sox and Yankees.",42.0
62,Max Fried_ATL,,,20,,,,,163,,,,,,,363,P,https://www.fantasypros.com/mlb/players/max-fried.php,177.0,169.0,13.0,0.0,3.73,1.22,73.0,53.0,31.0,30.0,8.0,2.0,8.59,max-fried,Max Fried (ATL - SP),Max Fried,Fried,ATL,SP,,13-8-0SV|3.73|1.22|8.59K9,63.0,Max Fried (ATL - SP),36.0,108.0,65.3,11.3,62.0,-1.0,"There's a scene in the movie ""Draft Day"" where the Cleveland Browns GM played by Kevin Costner writes down a name on a sticky note before the draft. It's the name of the one guy he can't leave the draft without. I'll be writing Max Fried's name on my sticky note. Pencil him in for 17 wins on a great Braves team, a top-40 overall ranking, about one strikeout per inning, a beautiful WHIP and an ERA right around the 3.00 mark. Not bad for a guy with an ADP around 70.",SP,Max Fried (ATL - SP),"13-8-0SV|3.73|1.22|8.59K9
There's a scene in the movie ""Draft Day"" where the Cleveland Browns GM played by Kevin Costner writes down a name on a sticky note before the draft. It's the name of the one guy he can't leave the draft without. I'll be writing Max Fried's name on my sticky note. Pencil him in for 17 wins on a great Braves team, a top-40 overall ranking, about one strikeout per inning, a beautiful WHIP and an ERA right around the 3.00 mark. Not bad for a guy with an ADP around 70.",71.0
63,Brandon Lowe_TB,532.0,91.0,34,89.0,6.0,0.248,0.328,132,28.0,2.0,63.0,165.0,0.5,0.828,351,H,https://www.fantasypros.com/mlb/players/brandon-lowe.php,,,,,,,,,,,,,,brandon-lowe,Brandon Lowe (TB - 2B),Brandon Lowe,Lowe,TB,2B,,.248|91R|34HR|89RBI|6SB,64.0,Brandon Lowe (TB - 2B),46.0,100.0,66.2,10.5,71.0,7.0,"In 2021, Lowe became a full-time player for the first time in his career and responded with 39 HRs, 99 RBI and 97 runs. He batted only .247 last year and struck out 167 times in 615 plate appearances. Lowe has also struggled against lefties throughout his career. But Lowe's first-half/second-half splits were eye-opening. He was batting .208 at the All-Star break; Lowe batted .292 after the break and dramatically reduced his strikeout rate without sacrificing any power. If the second-half adjustments stick, Lowe might actually be able to improve upon his breakout season.",2B,Brandon Lowe (TB - 2B),".248|91R|34HR|89RBI|6SB
In 2021, Lowe became a full-time player for the first time in his career and responded with 39 HRs, 99 RBI and 97 runs. He batted only .247 last year and struck out 167 times in 615 plate appearances. Lowe has also struggled against lefties throughout his career. But Lowe's first-half/second-half splits were eye-opening. He was batting .208 at the All-Star break; Lowe batted .292 after the break and dramatically reduced his strikeout rate without sacrificing any power. If the second-half adjustments stick, Lowe might actually be able to improve upon his breakout season.",84.0
64,Joe Musgrove_SD,,,23,,,,,154,,,,,,,366,P,https://www.fantasypros.com/mlb/players/joe-musgrove.php,174.2,185.0,12.0,0.0,3.86,1.19,75.0,53.0,31.0,30.0,9.0,2.0,9.56,joe-musgrove,Joe Musgrove (SD - SP),Joe Musgrove,Musgrove,SD,SP,,12-9-0SV|3.86|1.19|9.56K9,65.0,Joe Musgrove (SD - SP),40.0,119.0,68.9,11.4,73.0,8.0,"If you're the type of manager who loads up on bats early, knowing that there are always pitchers who'll turn in solid numbers available later on - guys who'll give you 25-30 starts and won't have more than a few clunkers - Musgrove is your guy. In San Diego's pitcher's park with a good defense behind him, Musgrove should produce solid strikeout totals, with a mid-3.00s ERA and a low 1.10s WHIP. Draft him. Play him. Sure, you'll forget he's on your team half the time, but enjoy the pretty stats.",SP,Joe Musgrove (SD - SP),"12-9-0SV|3.86|1.19|9.56K9
If you're the type of manager who loads up on bats early, knowing that there are always pitchers who'll turn in solid numbers available later on - guys who'll give you 25-30 starts and won't have more than a few clunkers - Musgrove is your guy. In San Diego's pitcher's park with a good defense behind him, Musgrove should produce solid strikeout totals, with a mid-3.00s ERA and a low 1.10s WHIP. Draft him. Play him. Sure, you'll forget he's on your team half the time, but enjoy the pretty stats.",68.0
65,Ketel Marte_ARI,565.0,85.0,23,78.0,6.0,0.294,0.353,166,37.0,4.0,51.0,98.0,0.492,0.844,406,H,https://www.fantasypros.com/mlb/players/ketel-marte.php,,,,,,,,,,,,,,ketel-marte,"Ketel Marte (ARI - 2B,OF)",Ketel Marte,Marte,ARI,"2B,OF",,.294|85R|23HR|78RBI|6SB,66.0,"Ketel Marte (ARI - 2B,CF)",36.0,115.0,69.7,12.6,75.0,9.0,"Guys with recurring muscle injuries scare me. They're one wrong step away from missing a month. Marte terrifies me. Ever since his 2019 breakout that had all of us wondering if we'd be better off with Marte or Ozzie Albies (lol, what were we thinking?), Marte has had trouble staying healthy. Arizona is likely to give him more rest this season with the goal of keeping him on the field. He'll still help you in average, and he has a little pop in his bat, but he's one of the riskier investments in fantasy baseball.","2B,OF","Ketel Marte (ARI - 2B,OF)",".294|85R|23HR|78RBI|6SB
Guys with recurring muscle injuries scare me. They're one wrong step away from missing a month. Marte terrifies me. Ever since his 2019 breakout that had all of us wondering if we'd be better off with Marte or Ozzie Albies (lol, what were we thinking?), Marte has had trouble staying healthy. Arizona is likely to give him more rest this season with the goal of keeping him on the field. He'll still help you in average, and he has a little pop in his bat, but he's one of the riskier investments in fantasy baseball.",38.0
