,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
549,Austin Wynns_CIN,58.0,6.0,1,6.0,0.0,0.227,0.294,13,2.0,0.0,5.0,15.0,0.333,0.626,20,H,https://www.fantasypros.com/mlb/players/austin-wynns.php,,,,,,,,,,,,,,austin-wynns,Austin Wynns (CIN - C),Austin Wynns,Wynns,CIN,C,NRI,.227|6R|1HR|6RBI|0SB,,,,,,,,,,,,".227|6R|1HR|6RBI|0SB
",1487.0
550,Avisail Garcia_MIA,363.0,41.0,12,45.0,5.0,0.239,0.29,87,14.0,1.0,26.0,110.0,0.386,0.676,146,H,https://www.fantasypros.com/mlb/players/avisail-garcia.php,,,,,,,,,,,,,,avisail-garcia,Avisail Garcia (MIA - OF),Avisail Garcia,Garcia,MIA,OF,,.239|41R|12HR|45RBI|5SB,,,,,,,,,,,,".239|41R|12HR|45RBI|5SB
",582.0
551,Bailey Falter_PIT,,,21,,,,,137,,,,,,,167,P,https://www.fantasypros.com/mlb/players/bailey-falter.php,126.1,97.0,6.0,0.0,4.61,1.37,65.0,35.0,43.0,22.0,9.0,0.0,6.92,bailey-falter,Bailey Falter (PIT - SP),Bailey Falter,Falter,PIT,SP,,6-9-0SV|4.61|1.37|6.92K9,,,,,,,,,,,,"6-9-0SV|4.61|1.37|6.92K9
",479.0
552,Bailey Horn_CHC,,,3,,,,,19,,,,,,,28,P,https://www.fantasypros.com/mlb/players/bailey-horn.php,18.9,17.0,1.0,0.0,4.85,1.48,10.0,9.0,17.0,0.0,1.0,0.0,8.1,bailey-horn,Bailey Horn (CHC - RP),Bailey Horn,Horn,CHC,RP,,1-1-0SV|4.85|1.48|8.10K9,,,,,,,,,,,,"1-1-0SV|4.85|1.48|8.10K9
",1392.0
553,Beau Brieske_DET,,,8,,,,,54,,,,,,,107,P,https://www.fantasypros.com/mlb/players/beau-brieske.php,56.3,50.0,3.0,0.0,4.08,1.28,26.0,18.0,50.0,3.0,4.0,0.0,7.99,beau-brieske,Beau Brieske (DET - RP),Beau Brieske,Brieske,DET,RP,,3-4-0SV|4.08|1.28|7.99K9,,,,,,,,,,,,"3-4-0SV|4.08|1.28|7.99K9
",768.0
554,Ben Brown_CHC,,,5,,,,,37,,,,,,,78,P,https://www.fantasypros.com/mlb/players/benjamin-brown.php,41.4,45.0,2.0,0.0,4.06,1.32,19.0,18.0,29.0,3.0,2.0,0.0,9.78,benjamin-brown,"Ben Brown (CHC - RP,SP)",Ben Brown,Brown,CHC,"RP,SP",,2-2-0SV|4.06|1.32|9.78K9,,,,,,,,,,,,"2-2-0SV|4.06|1.32|9.78K9
",933.0
555,Ben Gamel_FA,116.0,15.0,3,13.0,1.0,0.233,0.321,27,6.0,1.0,15.0,34.0,0.374,0.695,55,H,https://www.fantasypros.com/mlb/players/ben-gamel.php,,,,,,,,,,,,,,ben-gamel,"Ben Gamel (FA - 1B,OF)",Ben Gamel,Gamel,FA,"1B,OF",FA,.233|15R|3HR|13RBI|1SB,,,,,,,,,,,,".233|15R|3HR|13RBI|1SB
",1103.0
556,Ben Heller_PIT,,,4,,,,,29,,,,,,,50,P,https://www.fantasypros.com/mlb/players/ben-heller.php,30.6,27.0,2.0,0.0,4.3,1.39,15.0,14.0,31.0,0.0,2.0,0.0,7.94,ben-heller,Ben Heller (PIT - RP),Ben Heller,Heller,PIT,RP,NRI,2-2-0SV|4.30|1.39|7.94K9,,,,,,,,,,,,"2-2-0SV|4.30|1.39|7.94K9
",1149.0
557,Ben Joyce_LAA,,,7,,,,,44,,,,,,,139,P,https://www.fantasypros.com/mlb/players/ben-joyce.php,52.4,62.0,3.0,3.0,4.12,1.41,24.0,29.0,57.0,0.0,3.0,0.0,10.65,ben-joyce,Ben Joyce (LAA - RP),Ben Joyce,Joyce,LAA,RP,,3-3-3SV|4.12|1.41|10.65K9,,,,,,,,,,,,"3-3-3SV|4.12|1.41|10.65K9
",608.0
558,Ben Lively_CLE,,,10,,,,,64,,,,,,,102,P,https://www.fantasypros.com/mlb/players/ben-lively.php,62.8,56.0,4.0,0.0,4.5,1.3,31.0,18.0,40.0,5.0,4.0,0.0,8.03,ben-lively,"Ben Lively (CLE - RP,SP)",Ben Lively,Lively,CLE,"RP,SP",,4-4-0SV|4.50|1.30|8.03K9,,,,,,,,,,,,"4-4-0SV|4.50|1.30|8.03K9
",789.0
559,Ben Rortvedt_NYY,70.0,9.0,3,8.0,0.0,0.205,0.287,14,3.0,0.0,8.0,21.0,0.36,0.647,31,H,https://www.fantasypros.com/mlb/players/benjamin-rortvedt.php,,,,,,,,,,,,,,benjamin-rortvedt,Ben Rortvedt (NYY - C),Ben Rortvedt,Rortvedt,NYY,C,,.205|9R|3HR|8RBI|0SB,,,,,,,,,,,,".205|9R|3HR|8RBI|0SB
",1362.0
560,Bennett Sousa_HOU,,,7,,,,,45,,,,,,,95,P,https://www.fantasypros.com/mlb/players/bennett-sousa.php,48.1,49.0,3.0,0.0,4.44,1.34,24.0,19.0,50.0,0.0,2.0,0.0,9.17,bennett-sousa,Bennett Sousa (HOU - RP),Bennett Sousa,Sousa,HOU,RP,,3-2-0SV|4.44|1.34|9.17K9,,,,,,,,,,,,"3-2-0SV|4.44|1.34|9.17K9
",833.0
561,Billy McKinney_PIT,45.0,5.0,1,5.0,0.0,0.213,0.301,10,2.0,0.0,6.0,15.0,0.349,0.65,15,H,https://www.fantasypros.com/mlb/players/billy-mckinney.php,,,,,,,,,,,,,,billy-mckinney,Billy McKinney (PIT - OF),Billy McKinney,McKinney,PIT,OF,NRI,.213|5R|1HR|5RBI|0SB,,,,,,,,,,,,".213|5R|1HR|5RBI|0SB
",1542.0
562,Blair Calvo_DET,,,2,,,,,14,,,,,,,20,P,https://www.fantasypros.com/mlb/players/blair-calvo.php,13.7,11.0,0.0,0.0,4.63,1.47,7.0,6.0,14.0,0.0,1.0,0.0,7.23,blair-calvo,Blair Calvo (DET - RP),Blair Calvo,Calvo,DET,RP,MiLB,0-1-0SV|4.63|1.47|7.23K9,,,,,,,,,,,,"0-1-0SV|4.63|1.47|7.23K9
",1488.0
563,Blake Hunt_SEA,74.0,9.0,3,9.0,0.0,0.229,0.289,17,4.0,0.0,6.0,21.0,0.395,0.684,33,H,https://www.fantasypros.com/mlb/players/blake-hunt.php,,,,,,,,,,,,,,blake-hunt,Blake Hunt (SEA - C),Blake Hunt,Hunt,SEA,C,,.229|9R|3HR|9RBI|0SB,,,,,,,,,,,,".229|9R|3HR|9RBI|0SB
",1333.0
564,Blake Perkins_MIL,100.0,14.0,3,12.0,3.0,0.228,0.315,23,5.0,0.0,13.0,31.0,0.373,0.688,47,H,https://www.fantasypros.com/mlb/players/blake-perkins-of.php,,,,,,,,,,,,,,blake-perkins-of,Blake Perkins (MIL - OF),Blake Perkins,Perkins,MIL,OF,,.228|14R|3HR|12RBI|3SB,,,,,,,,,,,,".228|14R|3HR|12RBI|3SB
",1178.0
565,Blake Rutherford_FA,68.0,7.0,2,8.0,1.0,0.242,0.282,16,4.0,0.0,4.0,16.0,0.368,0.65,31,H,https://www.fantasypros.com/mlb/players/blake-rutherford.php,,,,,,,,,,,,,,blake-rutherford,Blake Rutherford (FA - OF),Blake Rutherford,Rutherford,FA,OF,FA,.242|7R|2HR|8RBI|1SB,,,,,,,,,,,,".242|7R|2HR|8RBI|1SB
",1363.0
566,Blake Treinen_LAD,,,5,,,,,39,,,,,,,112,P,https://www.fantasypros.com/mlb/players/blake-treinen.php,44.1,45.0,3.0,2.0,3.82,1.24,19.0,16.0,44.0,0.0,2.0,0.0,9.18,blake-treinen,Blake Treinen (LAD - RP),Blake Treinen,Treinen,LAD,RP,,3-2-2SV|3.82|1.24|9.18K9,,,,,,,,,,,,"3-2-2SV|3.82|1.24|9.18K9
",740.0
567,Blake Walston_ARI,,,3,,,,,19,,,,,,,15,P,https://www.fantasypros.com/mlb/players/blake-walston-p.php,17.3,12.0,1.0,0.0,5.52,1.57,11.0,8.0,3.0,3.0,1.0,0.0,6.24,blake-walston-p,Blake Walston (ARI - SP),Blake Walston,Walston,ARI,SP,,1-1-0SV|5.52|1.57|6.24K9,,,,,,,,,,,,"1-1-0SV|5.52|1.57|6.24K9
",1543.0
568,Blayne Enlow_SF,,,2,,,,,17,,,,,,,31,P,https://www.fantasypros.com/mlb/players/blayne-enlow.php,17.0,16.0,1.0,0.0,4.24,1.29,8.0,5.0,17.0,0.0,1.0,0.0,8.47,blayne-enlow,"Blayne Enlow (SF - RP,SP)",Blayne Enlow,Enlow,SF,"RP,SP",NRI,1-1-0SV|4.24|1.29|8.47K9,,,,,,,,,,,,"1-1-0SV|4.24|1.29|8.47K9
",1364.0
569,Blaze Alexander_ARI,38.0,4.0,1,4.0,1.0,0.221,0.305,8,1.0,0.0,5.0,12.0,0.331,0.636,14,H,https://www.fantasypros.com/mlb/players/blaze-alexander.php,,,,,,,,,,,,,,blaze-alexander,"Blaze Alexander (ARI - 2B,SS)",Blaze Alexander,Alexander,ARI,"2B,SS",,.221|4R|1HR|4RBI|1SB,,,,,,,,,,,,".221|4R|1HR|4RBI|1SB
",1554.0
570,Bligh Madris_DET,41.0,5.0,1,4.0,1.0,0.195,0.291,8,1.0,1.0,5.0,11.0,0.321,0.612,18,H,https://www.fantasypros.com/mlb/players/bligh-madris.php,,,,,,,,,,,,,,bligh-madris,"Bligh Madris (DET - 1B,OF)",Bligh Madris,Madris,DET,"1B,OF",MiLB,.195|5R|1HR|4RBI|1SB,,,,,,,,,,,,".195|5R|1HR|4RBI|1SB
",1512.0
571,Bobby Dalbec_BOS,220.0,29.0,10,30.0,3.0,0.227,0.296,50,8.0,1.0,22.0,86.0,0.418,0.714,87,H,https://www.fantasypros.com/mlb/players/robert-dalbec.php,,,,,,,,,,,,,,robert-dalbec,Bobby Dalbec (BOS - 1B),Bobby Dalbec,Dalbec,BOS,1B,,.227|29R|10HR|30RBI|3SB,,,,,,,,,,,,".227|29R|10HR|30RBI|3SB
",880.0
572,Bowden Francis_TOR,,,7,,,,,31,,,,,,,63,P,https://www.fantasypros.com/mlb/players/bowden-francis.php,34.1,34.0,2.0,0.0,4.24,1.27,16.0,12.0,30.0,1.0,2.0,0.0,8.97,bowden-francis,Bowden Francis (TOR - RP),Bowden Francis,Francis,TOR,RP,,2-2-0SV|4.24|1.27|8.97K9,,,,,,,,,,,,"2-2-0SV|4.24|1.27|8.97K9
",1029.0
573,Brad Boxberger_FA,,,7,,,,,50,,,,,,,75,P,https://www.fantasypros.com/mlb/players/bradley-boxberger.php,50.3,45.0,2.0,0.0,4.68,1.44,26.0,23.0,53.0,0.0,3.0,0.0,8.05,bradley-boxberger,Brad Boxberger (FA - RP),Brad Boxberger,Boxberger,FA,RP,FA,2-3-0SV|4.68|1.44|8.05K9,,,,,,,,,,,,"2-3-0SV|4.68|1.44|8.05K9
",951.0
574,Brad Hand_FA,,,6,,,,,46,,,,,,,87,P,https://www.fantasypros.com/mlb/players/brad-hand.php,49.4,48.0,3.0,0.0,4.22,1.36,23.0,21.0,52.0,0.0,3.0,0.0,8.74,brad-hand,Brad Hand (FA - RP),Brad Hand,Hand,FA,RP,FA,3-3-0SV|4.22|1.36|8.74K9,,,,,,,,,,,,"3-3-0SV|4.22|1.36|8.74K9
",881.0
575,Brad Keller_FA,,,6,,,,,49,,,,,,,48,P,https://www.fantasypros.com/mlb/players/brad-keller.php,46.6,36.0,2.0,0.0,4.95,1.59,26.0,25.0,18.0,6.0,3.0,0.0,6.95,brad-keller,"Brad Keller (FA - RP,SP)",Brad Keller,Keller,FA,"RP,SP",FA,2-3-0SV|4.95|1.59|6.95K9,,,,,,,,,,,,"2-3-0SV|4.95|1.59|6.95K9
",1172.0
576,Brad Miller_FA,114.0,14.0,4,14.0,1.0,0.214,0.297,24,4.0,0.0,13.0,37.0,0.363,0.66,45,H,https://www.fantasypros.com/mlb/players/brad-miller.php,,,,,,,,,,,,,,brad-miller,"Brad Miller (FA - 3B,DH,OF)",Brad Miller,Miller,FA,"3B,DH,OF",FA,.214|14R|4HR|14RBI|1SB,,,,,,,,,,,,".214|14R|4HR|14RBI|1SB
",1198.0
577,Braden Shewmake_CWS,121.0,14.0,3,13.0,3.0,0.225,0.273,27,6.0,0.0,8.0,29.0,0.356,0.629,51,H,https://www.fantasypros.com/mlb/players/braden-shewmake.php,,,,,,,,,,,,,,braden-shewmake,"Braden Shewmake (CWS - 2B,SS)",Braden Shewmake,Shewmake,CWS,"2B,SS",,.225|14R|3HR|13RBI|3SB,,,,,,,,,,,,".225|14R|3HR|13RBI|3SB
",1140.0
578,Bradley Hanner_CLE,,,2,,,,,15,,,,,,,19,P,https://www.fantasypros.com/mlb/players/bradley-hanner.php,14.3,12.0,1.0,0.0,5.24,1.54,8.0,7.0,14.0,0.0,1.0,0.0,7.55,bradley-hanner,Bradley Hanner (CLE - RP),Bradley Hanner,Hanner,CLE,RP,MiLB,1-1-0SV|5.24|1.54|7.55K9,,,,,,,,,,,,"1-1-0SV|5.24|1.54|7.55K9
",1498.0
579,Brady Basso_OAK,,,1,,,,,9,,,,,,,13,P,https://www.fantasypros.com/mlb/players/brady-basso.php,8.0,7.0,0.0,0.0,4.05,1.44,4.0,3.0,6.0,1.0,0.0,0.0,7.88,brady-basso,Brady Basso (OAK - SP),Brady Basso,Basso,OAK,SP,,0-0-0SV|4.05|1.44|7.88K9,,,,,,,,,,,,"0-0-0SV|4.05|1.44|7.88K9
",1562.0
580,Brady House_WSH,40.0,4.0,1,4.0,0.0,0.245,0.279,10,2.0,0.0,2.0,12.0,0.35,0.629,13,H,https://www.fantasypros.com/mlb/players/brady-house.php,,,,,,,,,,,,,,brady-house,"Brady House (WSH - 3B,SS)",Brady House,House,WSH,"3B,SS",MiLB,.245|4R|1HR|4RBI|0SB,,,,,,,,,,,,".245|4R|1HR|4RBI|0SB
",1563.0
581,Brady Singer_KC,,,20,,,,,171,,,,,,,252,P,https://www.fantasypros.com/mlb/players/brady-singer.php,164.7,139.0,9.0,0.0,4.33,1.34,79.0,50.0,29.0,29.0,10.0,1.0,7.6,brady-singer,Brady Singer (KC - SP),Brady Singer,Singer,KC,SP,,9-10-0SV|4.33|1.34|7.60K9,,,,,,,,,,,,"9-10-0SV|4.33|1.34|7.60K9
",270.0
582,Brandon Belt_FA,304.0,44.0,15,42.0,1.0,0.227,0.329,69,14.0,1.0,46.0,112.0,0.428,0.757,152,H,https://www.fantasypros.com/mlb/players/brandon-belt.php,,,,,,,,,,,,,,brandon-belt,"Brandon Belt (FA - 1B,DH)",Brandon Belt,Belt,FA,"1B,DH",FA,.227|44R|15HR|42RBI|1SB,,,,,,,,,,,,".227|44R|15HR|42RBI|1SB
",548.0
583,Brandon Bielak_HOU,,,8,,,,,55,,,,,,,87,P,https://www.fantasypros.com/mlb/players/brandon-bielak.php,54.9,47.0,3.0,0.0,4.3,1.41,26.0,22.0,40.0,3.0,3.0,0.0,7.7,brandon-bielak,Brandon Bielak (HOU - SP),Brandon Bielak,Bielak,HOU,SP,,3-3-0SV|4.30|1.41|7.70K9,,,,,,,,,,,,"3-3-0SV|4.30|1.41|7.70K9
",882.0
584,Brandon Crawford_FA,304.0,38.0,10,39.0,3.0,0.234,0.302,71,14.0,1.0,30.0,80.0,0.384,0.686,149,H,https://www.fantasypros.com/mlb/players/brandon-crawford.php,,,,,,,,,,,,,,brandon-crawford,Brandon Crawford (FA - SS),Brandon Crawford,Crawford,FA,SS,FA,.234|38R|10HR|39RBI|3SB,,,,,,,,,,,,".234|38R|10HR|39RBI|3SB
",567.0
585,Brandon Hughes_FA,,,3,,,,,18,,,,,,,48,P,https://www.fantasypros.com/mlb/players/brandon-hughes.php,22.2,26.0,1.0,0.0,3.85,1.22,10.0,9.0,24.0,0.0,1.0,0.0,10.54,brandon-hughes,Brandon Hughes (FA - RP),Brandon Hughes,Hughes,FA,RP,FA,1-1-0SV|3.85|1.22|10.54K9,,,,,,,,,,,,"1-1-0SV|3.85|1.22|10.54K9
",1173.0
586,Brandon Walter_BOS,,,4,,,,,38,,,,,,,42,P,https://www.fantasypros.com/mlb/players/brandon-walter.php,33.7,28.0,2.0,0.0,4.89,1.45,18.0,11.0,14.0,6.0,3.0,0.0,7.48,brandon-walter,Brandon Walter (BOS - RP),Brandon Walter,Walter,BOS,RP,,2-3-0SV|4.89|1.45|7.48K9,,,,,,,,,,,,"2-3-0SV|4.89|1.45|7.48K9
",1223.0
587,Brandon Williamson_CIN,,,15,,,,,80,,,,,,,102,P,https://www.fantasypros.com/mlb/players/brandon-williamson.php,77.3,68.0,4.0,0.0,5.01,1.45,43.0,32.0,26.0,14.0,5.0,0.0,7.92,brandon-williamson,Brandon Williamson (CIN - SP),Brandon Williamson,Williamson,CIN,SP,,4-5-0SV|5.01|1.45|7.92K9,,,,,,,,,,,,"4-5-0SV|5.01|1.45|7.92K9
",790.0
588,Braxton Ashcraft_PIT,,,3,,,,,24,,,,,,,35,P,https://www.fantasypros.com/mlb/players/braxton-ashcraft.php,23.5,19.0,1.0,0.0,4.7,1.4,12.0,9.0,18.0,1.0,1.0,0.0,7.28,braxton-ashcraft,Braxton Ashcraft (PIT - SP),Braxton Ashcraft,Ashcraft,PIT,SP,,1-1-0SV|4.70|1.40|7.28K9,,,,,,,,,,,,"1-1-0SV|4.70|1.40|7.28K9
",1310.0
589,Brayan Rocchio_CLE,333.0,41.0,6,37.0,8.0,0.253,0.316,84,20.0,2.0,31.0,65.0,0.378,0.694,179,H,https://www.fantasypros.com/mlb/players/brayan-rocchio.php,,,,,,,,,,,,,,brayan-rocchio,"Brayan Rocchio (CLE - 3B,SS)",Brayan Rocchio,Rocchio,CLE,"3B,SS",,.253|41R|6HR|37RBI|8SB,,,,,,,,,,,,".253|41R|6HR|37RBI|8SB
",436.0
590,Braydon Fisher_LAD,,,1,,,,,6,,,,,,,11,P,https://www.fantasypros.com/mlb/players/braydon-fisher.php,6.0,6.0,0.0,0.0,4.5,1.5,3.0,3.0,6.0,0.0,0.0,0.0,9.0,braydon-fisher,"Braydon Fisher (LAD - RP,SP)",Braydon Fisher,Fisher,LAD,"RP,SP",MiLB,0-0-0SV|4.50|1.50|9.00K9,,,,,,,,,,,,"0-0-0SV|4.50|1.50|9.00K9
",1581.0
591,Brenan Hanifee_DET,,,4,,,,,31,,,,,,,30,P,https://www.fantasypros.com/mlb/players/brenan-hanifee.php,29.3,17.0,1.0,0.0,4.93,1.55,16.0,14.0,29.0,0.0,2.0,1.0,5.22,brenan-hanifee,"Brenan Hanifee (DET - RP,SP)",Brenan Hanifee,Hanifee,DET,"RP,SP",NRI,1-2-0SV|4.93|1.55|5.22K9,,,,,,,,,,,,"1-2-0SV|4.93|1.55|5.22K9
",1376.0
592,Brendan White_DET,,,3,,,,,31,,,,,,,57,P,https://www.fantasypros.com/mlb/players/brendan-white.php,31.7,30.0,2.0,0.0,4.03,1.31,14.0,11.0,31.0,0.0,2.0,0.0,8.52,brendan-white,Brendan White (DET - RP),Brendan White,White,DET,RP,,2-2-0SV|4.03|1.31|8.52K9,,,,,,,,,,,,"2-2-0SV|4.03|1.31|8.52K9
",1078.0
593,Brendon Little_TOR,,,2,,,,,18,,,,,,,28,P,https://www.fantasypros.com/mlb/players/brendon-little.php,18.2,15.0,1.0,0.0,4.44,1.48,9.0,8.0,17.0,0.0,1.0,0.0,7.42,brendon-little,Brendon Little (TOR - RP),Brendon Little,Little,TOR,RP,,1-1-0SV|4.44|1.48|7.42K9,,,,,,,,,,,,"1-1-0SV|4.44|1.48|7.42K9
",1393.0
594,Brennan Bernardino_BOS,,,6,,,,,50,,,,,,,109,P,https://www.fantasypros.com/mlb/players/brennan-bernardino.php,51.0,54.0,3.0,0.0,3.95,1.38,22.0,20.0,56.0,0.0,2.0,0.0,9.53,brennan-bernardino,"Brennan Bernardino (BOS - RP,SP)",Brennan Bernardino,Bernardino,BOS,"RP,SP",,3-2-0SV|3.95|1.38|9.53K9,,,,,,,,,,,,"3-2-0SV|3.95|1.38|9.53K9
",758.0
595,Brennen Davis_CHC,46.0,4.0,1,4.0,1.0,0.184,0.264,8,2.0,0.0,5.0,14.0,0.271,0.535,13,H,https://www.fantasypros.com/mlb/players/brennen-davis.php,,,,,,,,,,,,,,brennen-davis,Brennen Davis (CHC - OF),Brennen Davis,Davis,CHC,OF,,.184|4R|1HR|4RBI|1SB,,,,,,,,,,,,".184|4R|1HR|4RBI|1SB
",1564.0
596,Brent Headrick_MIN,,,7,,,,,33,,,,,,,58,P,https://www.fantasypros.com/mlb/players/brent-headrick.php,34.0,33.0,2.0,0.0,4.4,1.31,17.0,12.0,24.0,2.0,2.0,0.0,8.74,brent-headrick,Brent Headrick (MIN - RP),Brent Headrick,Headrick,MIN,RP,,2-2-0SV|4.40|1.31|8.74K9,,,,,,,,,,,,"2-2-0SV|4.40|1.31|8.74K9
",1069.0
597,Brent Suter_CIN,,,9,,,,,71,,,,,,,120,P,https://www.fantasypros.com/mlb/players/brent-suter.php,68.3,58.0,3.0,1.0,4.45,1.43,34.0,27.0,63.0,0.0,4.0,0.0,7.64,brent-suter,Brent Suter (CIN - RP),Brent Suter,Suter,CIN,RP,,3-4-1SV|4.45|1.43|7.64K9,,,,,,,,,,,,"3-4-1SV|4.45|1.43|7.64K9
",694.0
598,Brett Harris_OAK,47.0,5.0,1,5.0,1.0,0.227,0.287,11,2.0,0.0,4.0,11.0,0.33,0.617,19,H,https://www.fantasypros.com/mlb/players/brett-harris.php,,,,,,,,,,,,,,brett-harris,Brett Harris (OAK - 3B),Brett Harris,Harris,OAK,3B,NRI,.227|5R|1HR|5RBI|1SB,,,,,,,,,,,,".227|5R|1HR|5RBI|1SB
",1499.0
599,Brett Kerry_LAA,,,2,,,,,11,,,,,,,7,P,https://www.fantasypros.com/mlb/players/brett-kerry.php,9.3,7.0,0.0,0.0,5.85,1.48,6.0,3.0,2.0,2.0,1.0,0.0,6.77,brett-kerry,Brett Kerry (LAA - SP),Brett Kerry,Kerry,LAA,SP,MiLB,0-1-0SV|5.85|1.48|6.77K9,,,,,,,,,,,,"0-1-0SV|5.85|1.48|6.77K9
",1606.0
600,Brett Martin_FA,,,3,,,,,33,,,,,,,56,P,https://www.fantasypros.com/mlb/players/brett-martin.php,33.6,28.0,2.0,0.0,3.99,1.35,15.0,12.0,34.0,0.0,2.0,0.0,7.5,brett-martin,Brett Martin (FA - RP),Brett Martin,Martin,FA,RP,FA,2-2-0SV|3.99|1.35|7.50K9,,,,,,,,,,,,"2-2-0SV|3.99|1.35|7.50K9
",1088.0
601,Brett Phillips_CWS,62.0,7.0,2,6.0,2.0,0.175,0.263,11,2.0,0.0,7.0,29.0,0.308,0.571,12,H,https://www.fantasypros.com/mlb/players/brett-phillips.php,,,,,,,,,,,,,,brett-phillips,Brett Phillips (CWS - OF),Brett Phillips,Phillips,CWS,OF,NRI,.175|7R|2HR|6RBI|2SB,,,,,,,,,,,,".175|7R|2HR|6RBI|2SB
",1575.0
602,Brett Sullivan_SD,67.0,8.0,2,8.0,1.0,0.236,0.292,16,3.0,0.0,5.0,14.0,0.368,0.66,33,H,https://www.fantasypros.com/mlb/players/brett-sullivan.php,,,,,,,,,,,,,,brett-sullivan,Brett Sullivan (SD - C),Brett Sullivan,Sullivan,SD,C,,.236|8R|2HR|8RBI|1SB,,,,,,,,,,,,".236|8R|2HR|8RBI|1SB
",1334.0
603,Brett Wisely_SF,122.0,15.0,3,13.0,3.0,0.229,0.3,28,6.0,0.0,12.0,34.0,0.353,0.653,51,H,https://www.fantasypros.com/mlb/players/brett-wisely.php,,,,,,,,,,,,,,brett-wisely,"Brett Wisely (SF - 2B,OF)",Brett Wisely,Wisely,SF,"2B,OF",,.229|15R|3HR|13RBI|3SB,,,,,,,,,,,,".229|15R|3HR|13RBI|3SB
",1141.0
604,Brian Anderson_FA,230.0,28.0,7,28.0,2.0,0.23,0.306,53,10.0,1.0,25.0,72.0,0.374,0.68,98,H,https://www.fantasypros.com/mlb/players/brian-anderson.php,,,,,,,,,,,,,,brian-anderson,"Brian Anderson (FA - 3B,OF)",Brian Anderson,Anderson,FA,"3B,OF",FA,.230|28R|7HR|28RBI|2SB,,,,,,,,,,,,".230|28R|7HR|28RBI|2SB
",814.0
605,Brian O'Keefe_FA,37.0,4.0,1,4.0,0.0,0.186,0.258,7,2.0,0.0,4.0,11.0,0.338,0.596,13,H,https://www.fantasypros.com/mlb/players/brian-okeefe.php,,,,,,,,,,,,,,brian-okeefe,Brian O'Keefe (FA - C),Brian O'Keefe,O'Keefe,FA,C,FA,.186|4R|1HR|4RBI|0SB,,,,,,,,,,,,".186|4R|1HR|4RBI|0SB
",1565.0
606,Brian Serven_TOR,35.0,3.0,1,3.0,0.0,0.187,0.243,7,1.0,0.0,3.0,11.0,0.265,0.509,8,H,https://www.fantasypros.com/mlb/players/brian-serven.php,,,,,,,,,,,,,,brian-serven,Brian Serven (TOR - C),Brian Serven,Serven,TOR,C,,.187|3R|1HR|3RBI|0SB,,,,,,,,,,,,".187|3R|1HR|3RBI|0SB
",1599.0
607,Brock Burke_TEX,,,10,,,,,65,,,,,,,151,P,https://www.fantasypros.com/mlb/players/brock-burke.php,66.7,68.0,3.0,0.0,4.06,1.27,30.0,20.0,63.0,0.0,4.0,0.0,9.18,brock-burke,Brock Burke (TEX - RP),Brock Burke,Burke,TEX,RP,,3-4-0SV|4.06|1.27|9.18K9,,,,,,,,,,,,"3-4-0SV|4.06|1.27|9.18K9
",553.0
608,Brock Stewart_MIN,,,8,,,,,47,,,,,,,160,P,https://www.fantasypros.com/mlb/players/brock-stewart.php,56.0,71.0,2.0,1.0,3.36,1.25,21.0,23.0,59.0,0.0,3.0,0.0,11.41,brock-stewart,Brock Stewart (MIN - RP),Brock Stewart,Stewart,MIN,RP,,2-3-1SV|3.36|1.25|11.41K9,,,,,,,,,,,,"2-3-1SV|3.36|1.25|11.41K9
",504.0
609,Brooks Lee_MIN,36.0,4.0,1,4.0,0.0,0.234,0.3,8,2.0,0.0,3.0,7.0,0.389,0.689,17,H,https://www.fantasypros.com/mlb/players/brooks-lee.php,,,,,,,,,,,,,,brooks-lee,Brooks Lee (MIN - SS),Brooks Lee,Lee,MIN,SS,MiLB,.234|4R|1HR|4RBI|0SB,,,,,,,,,,,,".234|4R|1HR|4RBI|0SB
",1524.0
610,Brooks Raley_NYM,,,7,,,,,50,,,,,,,168,P,https://www.fantasypros.com/mlb/players/brooks-raley.php,56.6,64.0,2.0,3.0,3.71,1.3,23.0,23.0,65.0,0.0,3.0,0.0,10.18,brooks-raley,Brooks Raley (NYM - RP),Brooks Raley,Raley,NYM,RP,,2-3-3SV|3.71|1.30|10.18K9,,,,,,,,,,,,"2-3-3SV|3.71|1.30|10.18K9
",477.0
611,Bruce Zimmermann_BAL,,,9,,,,,61,,,,,,,90,P,https://www.fantasypros.com/mlb/players/bruce-zimmerman.php,57.5,46.0,4.0,0.0,4.43,1.3,28.0,14.0,23.0,8.0,4.0,0.0,7.2,bruce-zimmerman,Bruce Zimmermann (BAL - RP),Bruce Zimmermann,Zimmermann,BAL,RP,,4-4-0SV|4.43|1.30|7.20K9,,,,,,,,,,,,"4-4-0SV|4.43|1.30|7.20K9
",859.0
